id;external_id;inventory_number;serial_number;title;device_type_title;manufacturer;responsible_manufacturer;facility_name;location;department;construction_year;commissioning_at;service_partner;comments_field;operation_status;last_maintenance;next_maintenance;medical_device;ce_marking;ce_notified_body;according_to_annex;risk_level;purchase_price;depreciation_in_years;retirement_date
67dd754a6a246df2210b6b99;;0750;360100378;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2008;2008-12-21;Getemed Medizin- und Informationstechnik AG;;retired;;;Yes;Yes;0197;;I;;;2020-09-21
67dd754a6a246df2210b6b9b;;0751;360090377;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2008;2008-12-21;Getemed Medizin- und Informationstechnik AG;;retired;;;Yes;Yes;0197;;I;;;2020-08-31
67dd754b6a246df2210b6bb4;;0789;360110387;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2011-07-05;Getemed Medizin- und Informationstechnik AG;;active;;;Yes;Yes;0197;;I;;;
67dd754b6a246df2210b6bb5;;0790;360110388;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;;Getemed Medizin- und Informationstechnik AG;;retired;;;Yes;Yes;0197;;I;;;2018-02-06
67dd754b6a246df2210b6bb6;;0791;360110389;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2011-07-05;Getemed Medizin- und Informationstechnik AG;;retired;;;Yes;Yes;0197;;I;;;2024-04-17
67dd754b6a246df2210b6bb9;;0792;360110390;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2011-07-05;Getemed Medizin- und Informationstechnik AG;;active;;;Yes;Yes;0197;;I;;;
67dd754b6a246df2210b6bbb;;0793;360110391;CM 3000;Langzeit, EKG-Aufnahme;GETEMED Medizin- und Informationstechnik AG;GE Medical Systems Information Technologies GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2011;2011-07-05;Getemed Medizin- und Informationstechnik AG;;retired;;;Yes;Yes;0197;;I;;;2018-03-27
67dd7ac36a246df2210b93af;;2271;923073;CML588;Monitor, medizinischer Einsatz;Philips Medizin Systeme GmbH, Hauptsitz;Philips Medizin Systeme GmbH, Hauptsitz;Klinikum Crailsheim;Funktionsdiagnostik;Angiographie;2020;2020-11-26;;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b720f;;2600;2322300019;CORE 2 Console;Steuereinheit, chirurgisches Antriebssystem;Stryker GmbH & Co. KG;Stryker GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2023;2023-11-14;Stryker Howmedica GmbH;;active;;;Yes;Yes;0197;1;II;;;
67dd75476a246df2210b6aa7;;0220;500-9508105;CURATROP;Inhalationsgerät (elektrisch);Heyer Medical AG;Heyer Medical AG;Klinikum Crailsheim;Physikalische Thera.;Physikalische Thera.;1996;1996-10-03;Heyer Medical AG;;retired;;;Yes;Yes;;;I;;;2020-03-30
67dd75616a246df2210b7241;;2651;7353883;CV-1500 Evis X1;Videoprozessor;Olympus Europa SE & Co. KG;Olympus Europa SE & Co. KG;Klinikum Crailsheim;Endoskopie;Endoskopie;2024;2024-04-09;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;;;I;;;
67dd75476a246df2210b6a89;;0177;7884313;CV-180 / EXERA II;Videoprozessor;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2008;;Olympus Deutschland GmbH, Medical Repair Service;;retired;;;Yes;Yes;;;I;;;2020-01-24
67dd755a6a246df2210b704d;;2128;7902780;CV-190 / EXERA III;Videoprozessor;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2020;2020-02-06;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;;;I;;;
67dd756b6a246df2210b74c9;;0958;7212603;CV-190 / EXERA III;Videoprozessor;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2012;2012-11-07;Olympus Deutschland GmbH, Medical Repair Service;;retired;;;Yes;Yes;;;I;;;2024-04-12
67dd756b6a246df2210b74e5;;1259;7505285;CV-190 / EXERA III;Videoprozessor;Olympus Optical Co. GmbH;Olympus Optical Co. GmbH;Klinikum Crailsheim;Endoskopie;Endoskopie;2015;2015-10-05;Olympus Deutschland GmbH, Medical Repair Service;;active;;;Yes;Yes;;;I;;;
67dd75456a246df2210b6a1c;;0002;ARRH-0016;Caleo;Inkubator;Dräger Medical AG & Co. KGaA;Dräger Medical AG & Co. KGaA;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2003;2003-08-01;Dräger Medical Deutschland GmbH, NL Stuttgart;;active;;;Yes;Yes;0123;1+2;II;;;
67dd75586a246df2210b6fe1;;2012;970238;Cardio-Vac;Elektrodensauganlage;Ohlenschläger Medizintechnik;Ohlenschläger Medizintechnik;Klinikum Crailsheim;MVZ Gerabronn;MVZ Gerabronn;1990;2019-05-16;;;retired;;;Yes;Yes;;;I;;;2020-02-10
67dd75616a246df2210b7232;;2635;455049;CardioPlus;EKG (Gerät/System);Zimmer MedizinSysteme GmbH;Zimmer MedizinSysteme GmbH;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2000;2024-01-15;Zimmer Biomet Deutschland GmbH;;active;;;Yes;Yes;;;I;;;
67dd755a6a246df2210b702d;;2096;nachtragen;CardioSoft - Software;Software, Funktionsdiagnostik;GE Healthcare Technologies GmbH;GE Healthcare Technologies GmbH;Klinikum Crailsheim;MVZ Dr. Ziegler;MVZ;2019;2019-11-26;SMS medipool GmbH;;active;;;Yes;Yes;;;I;;;
67dd75616a246df2210b7233;;2636;00712;Cardiolife AED-3100;Defibrillator, AED;Nihon Kohden Corporation;Nihon Kohden Deutschland GmbH;Klinikum Crailsheim;MVZ Wolpertshausen;MVZ;2020;2024-01-15;Nihon Kohden Europe GmbH, Hauptsitz;;active;;;Yes;Yes;0086;1;II;;;
67dd754d6a246df2210b6c59;;1055;PKK104254R;CareLink 2090;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2013;2013-10-14;Medtronic GmbH, Service & Repair;;retired;;;Yes;Yes;0123;1;II;;;2019-03-19
67dd75586a246df2210b6fc0;;1984;PKK13997R;CareLink 2090;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2013;2019-03-19;Medtronic GmbH, Service & Repair;;retired;;;Yes;Yes;0123;1;II;;;2023-06-06
67dd755d6a246df2210b7130;;2361;SPM017734A;CareLink SmartSync 24970A;Herzschrittmacher, Programmierung;Medtronic GmbH;Medtronic GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2020;2021-05-04;TÜV Rheinland Industrie Service GmbH, Hauptsitz;;active;;;Yes;Yes;0123;1;II;;;
67dd754d6a246df2210b6c43;;1018;1007-290024;CareMat III;Druckmeßgerät;ESAG Kommunikations-Systeme AG;ESAG Kommunikations-Systeme AG;Klinikum Crailsheim;Station A1;Geriatrie;2011;2013-07-15;;;active;;;Yes;Yes;;;I;;;
67dd754d6a246df2210b6c46;;1021;16023304;CareMat III;Druckmeßgerät;ESAG Kommunikations-Systeme AG;ESAG Kommunikations-Systeme AG;Klinikum Crailsheim;Station A1;Geriatrie;2013;2013-08-12;;;active;;;Yes;Yes;;;I;;;
67dd75556a246df2210b6ec1;;1715;1471626;Carum;Milchpumpe;Ardo medical GmbH;Ardo medical GmbH;Klinikum Crailsheim;Station C2;Gynäkologie;2016;2016-11-02;;;active;;;Yes;Yes;0123;;I;;;
67dd75556a246df2210b6ec2;;1716;1670912;Carum;Milchpumpe;Ardo medical GmbH;Ardo medical GmbH;Klinikum Crailsheim;Station C2;Gynäkologie;2016;2016-11-02;;;active;;;Yes;Yes;0123;;I;;;
67dd75556a246df2210b6ec4;;1717;1670939;Carum;Milchpumpe;Ardo medical GmbH;Ardo medical GmbH;Klinikum Crailsheim;Station C2;Gynäkologie;2016;2016-11-02;Ardo medical GmbH;;active;;;Yes;Yes;0123;;I;;;
67dd754b6a246df2210b6bb8;;0782;39379;Ceramotherm 1200;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2011;2011-06-14;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd754b6a246df2210b6bba;;0785;39364;Ceramotherm 1200;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2011;2011-06-22;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd75526a246df2210b6dd4;;1466;50759;Ceramotherm 3100;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2016-06-09;;;active;;;Yes;Yes;0197;;I;;;
67dd75576a246df2210b6f95;;1939;56203;Ceramotherm 3100;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Station C2;Gynäkologie;2018;2018-09-14;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd75526a246df2210b6dd3;;1467;50732;Ceramotherm 3200;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Anästhesie;Anästhesie;2016;2016-06-09;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd75456a246df2210b6a1a;;0009;32335;Ceramotherm;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;2007-12-20;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd75456a246df2210b6a20;;0015;32334;Ceramotherm;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;2007-12-20;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd75456a246df2210b6a28;;0022;32 337;Ceramotherm;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Station C2;Gynäkologie;2007;;Weyer GmbH, Medizintechnische Geräte;;retired;;;Yes;Yes;0197;;I;;;2021-07-16
67dd75456a246df2210b6a31;;0036;32336;Ceramotherm;Wärmestrahler;Weyer GmbH;Weyer GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;2016-08-09;Weyer GmbH, Medizintechnische Geräte;;active;;;Yes;Yes;0197;;I;;;
67dd754a6a246df2210b6b5f;;0637;14418;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Anästhesie;Anästhesie;2006;;B. Braun Melsungen AG, Reparaturen;;retired;;;Yes;Yes;;;I;;;2018-07-13
67dd754a6a246df2210b6b60;;0639;14428;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Anästhesie;Anästhesie;2006;;;;retired;;;Yes;Yes;;;I;;;2018-09-10
67dd754a6a246df2210b6b61;;0638;13610;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2006;;;;retired;;;Yes;Yes;;;I;;;2020-01-31
67dd75576a246df2210b6f8c;;1929;30250;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Anästhesie;Anästhesie;2018;2018-07-19;B. Braun Melsungen AG, Reparaturen;;active;;;Yes;Yes;;;I;;;
67dd75576a246df2210b6f91;;1935;30587;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Anästhesie;Anästhesie;2018;2018-09-10;B. Braun Melsungen AG;;active;;;Yes;Yes;;;I;;;
67dd75596a246df2210b701a;;2075;12684;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Anästhesie;Anästhesie;2018;2019-09-16;B. Braun Melsungen AG;;retired;;;Yes;Yes;;;I;;;2020-12-21
67dd755a6a246df2210b704e;;2134;33205;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2020;2020-02-21;B. Braun Melsungen AG;;active;;;Yes;Yes;;;I;;;
67dd755d6a246df2210b70f6;;2309;34652;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2021;2021-01-18;;;active;;;Yes;Yes;;;I;;;
67dd755d6a246df2210b7135;;2371;35655;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2021;2021-06-23;B. Braun Melsungen AG;;active;;;Yes;Yes;;;I;;;
67dd755d6a246df2210b7137;;2372;35651;Certodyn Universal Adapter;EKG (Gerät/System), Zubehör;B. Braun Melsungen AG;B. Braun Melsungen AG;Klinikum Crailsheim;Intensivstation;Intensivstation;2021;2021-06-23;B. Braun Melsungen AG;;active;;;Yes;Yes;;;I;;;
67dd75656a246df2210b7337;;R2768587;2768587;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Ambulanz;Ambulanz;2000;;Bosch + Sohn GmbH & Co., boso;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7366;;R4487017;R4487017;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N2A;Chirurgie;2020;2020-11-02;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7371;;R5053083;5053083;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;MVZ Gerabronn;MVZ Gerabronn;1950;2023-05-25;Bosch + Sohn GmbH & Co., boso;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7374;;R5370873;R5370873;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Ambulanz;Ambulanz;2021;2021-09-17;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7375;;R5414444;R5414444;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Ambulanz;Ambulanz;2021;2021-11-20;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7376;;R5305097;5305097;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Ambulanz;Ambulanz;2018;2018-01-02;Bosch + Sohn GmbH & Co., boso;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737a;;R5511522;R5511522;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2020-11-01;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737b;;R5511520;R5511520;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3B;Innere Medizin;2020;2020-11-02;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737c;;R5511523;R5511523;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2020-11-02;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737d;;R5511556;R5511556;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2021-11-04;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737e;;R5511530;R5511530;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2020-11-02;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b737f;;R5511528;5511528;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station A1;Geriatrie;2020;2020-04-30;;;retired;;;Yes;Yes;;2;I;;;2023-11-17
67dd75666a246df2210b7380;;R5529205;5529205;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;MVZ Allgemein;MVZ;2020;2020-11-02;;;retired;;;Yes;Yes;;2;I;;;2023-11-17
67dd75666a246df2210b7381;;R5529206;R5529206;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;MVZ Allgemein;MVZ;2020;2020-11-20;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7386;;R5654629;R5654629;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;MVZ Allgemein;MVZ;2020;2020-11-20;;;active;;;Yes;Yes;;2;I;;;
67dd75666a246df2210b7390;;R6511516;6511516;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2021-10-29;;;retired;;;Yes;Yes;;2;I;;;2023-11-17
67dd75666a246df2210b7391;;R6511522;6511522;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3A;Innere Medizin;2020;2021-10-29;;;retired;;;Yes;Yes;;2;I;;;2023-11-17
67dd75666a246df2210b7392;;R6511527;6511527;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station N3B;Innere Medizin;2020;2021-10-29;;;retired;;;Yes;Yes;;2;I;;;2023-11-17
67dd75666a246df2210b7393;;R6511528;R6511528;Clinicus II;Blutdruckmessgerät (manuell);BOSCH + SOHN GmbH u.Co;BOSCH + SOHN GmbH u.Co;Klinikum Crailsheim;Station A1;Geriatrie;2021;;;;active;;;Yes;Yes;;2;I;;;
67dd754d6a246df2210b6c6f;;1081;C4823;Coblator II;Chirurgiegerät, HF, RF;ArthroCare (Deutschland) GmbH;ArthroCare Coporation;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2014;2014-03-11;ArthroCare (Deutschland) AG;;active;;;Yes;Yes;0123;1;II;;;
67dd755c6a246df2210b70ee;;2301;VNC3B05580;Color LaserJet Pro M452dn;Laserdrucker;Hewlett Packard GmbH;Hewlett Packard GmbH;Klinikum Crailsheim;Medizintechnik;Medizintechnik;2020;2020-12-15;;;retired;;;Yes;Yes;;;I;;;2021-07-14
67dd75486a246df2210b6acd;;0372;1003151420;Combimat 2000;Infusionsspritzenpumpe;Döring GmbH;Medizintechnik Leverkusen;Klinikum Crailsheim;Intensivstation;Intensivstation;1995;;;;retired;;;Yes;Yes;0125;1;II;;;2016-07-29
67dd75486a246df2210b6acf;;0371;1003250502;Combimat 2000;Infusionsspritzenpumpe;Döring GmbH;Medizintechnik Leverkusen;Klinikum Crailsheim;Intensivstation;Intensivstation;1994;;;;retired;;;Yes;Yes;0125;1;II;;;2016-07-29
67dd75486a246df2210b6b08;;0484;1003160489;Combimat 2000;Infusionsspritzenpumpe;Döring GmbH;Medizintechnik Leverkusen;Klinikum Crailsheim;Intensivstation;Intensivstation;2002;;Döring GmbH;;retired;;;Yes;Yes;0125;1;II;;;2016-07-29
67dd755a6a246df2210b7061;;2153;17692084;Cool Point;Saug/Spülpumpe;Abbott Medical GmbH;Abbott Medical GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2018;2020-03-24;;;retired;;;Yes;Yes;0086;1;II;;;2022-12-19
67dd755d6a246df2210b7105;;2320;10187;Cool Point;Saug/Spülpumpe;Abbott Medical GmbH;Abbott Medical GmbH;Klinikum Crailsheim;Funktionsdiagnostik;EKG;2015;2021-01-26;Abbott Medical GmbH;;active;;;Yes;Yes;0086;1;II;;;
67dd75456a246df2210b6a37;;0038;SAS07420925PA;Corometrics Model 170;Kardiotokograph;GE Healthcare GmbH;GE Healthcare GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;2007-12-12;GE Healthcare , Reparaturzentrum;;active;;;Yes;Yes;0459;;I;;;
67dd75496a246df2210b6b23;;0542;SAS07420918PA;Corometrics Model 172;Kardiotokograph;GE Healthcare Technologies GmbH;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;2007-12-12;GE Medical Systems Information Technologies, Datex-Ohmeda GmbH;;active;;;Yes;Yes;;;I;;;
67dd75456a246df2210b6a1e;;0007;SBE07396724PA;Corometrics Model 259A;Kardiotokograph;GE Healthcare Technologies GmbH;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2007;;GE Medical Systems Information Technologies, Datex-Ohmeda GmbH;;retired;;;Yes;Yes;;;I;;;2018-09-11
67dd75456a246df2210b6a2c;;0025;SBD07195297PA;Corometrics Model 259A;Kardiotokograph;GE Healthcare Technologies GmbH;GE Healthcare Technologies GmbH;Klinikum Crailsheim;Kreißsaal;Kreißsaal;2009;;mts: Medizintechnik Service GmbH;;retired;;;Yes;Yes;;;I;;;2018-09-11
67dd755e6a246df2210b716d;;2418;21400324;Corpuls cpr;Reanimationsgerät, Herz;GS Elektromed. Geräte G. Stemple GmbH;GS Elektromed. Geräte G. Stemple GmbH;Klinikum Crailsheim;Intensivstation;Intensivstation;2021;2021-09-15;Meßmer Medizintechnik GmbH;;active;;;Yes;Yes;;;I;;;
67dd755b6a246df2210b70a0;;2221;5K0873;CryoConsole;Chirurgiegerät, Kälte (Kryo);Medtronic CryoCath LP;Medtronic GmbH - Service Funktionsdiagnostik;Klinikum Crailsheim;Funktionsdiagnostik;Angiographie;2020;2020-09-29;Medtronic GmbH, Service & Repair;;active;;;Yes;Yes;0123;1;II;;;
67dd754c6a246df2210b6c2b;;0979;1104;Crystal Probe;Messgerät, Strahlungsmesssonde;Crystal Photonics GmbH;Crystal Photonics GmbH;Klinikum Crailsheim;Zentral- OP Gyn;Zentral- OP;2012;2013-01-22;Crystal Photonics GmbH;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70c7;;2261;24751119;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-23;Karl Storz GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70c9;;2260;24924010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-23;Karl Storz GmbH & Co. KG;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70cd;;2265;24929010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-23;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70ce;;2266;24754119;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-25;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70d3;;2275;24968010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-25;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70d4;;2276;24936010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-25;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70d9;;2282;24989010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-25;;;active;;;Yes;Yes;;;I;;;
67dd755c6a246df2210b70da;;2281;24943010;CuratOR EX2721;Monitor (Allgemein), TFT;EIZO Nanao Corporation;KARL STORZ GmbH & Co. KG;Klinikum Crailsheim;Zentral- OP;Zentral- OP;2020;2020-11-25;Karl Storz GmbH & Co. KG, Endoskope;;active;;;Yes;Yes;;;I;;;
67dd754d6a246df2210b6c56;;1051;ARZF-0271;D-Vapor;Narkosemittelverdampfer;Dräger Medical AG & Co. KGaA;Dräger Medical AG & Co. KGaA;Klinikum Crailsheim;Anästhesie;Anästhesie;2010;2010-10-28;Vantive Health Germany GmbH;;active;;;Yes;Yes;;1;II;;;
67dd754e6a246df2210b6c89;;1113;ARZF-0508;D-Vapor;Narkosemittelverdampfer;Dräger Medical AG & Co. KGaA;Dräger Medical AG & Co. KGaA;Klinikum Crailsheim;Anästhesie;Anästhesie;2008;;Aquis Medica GmbH;;retired;;;Yes;Yes;;1;II;;;2020-01-30
67dd754e6a246df2210b6c97;;1129;ARYH-0173;D-Vapor;Narkosemittelverdampfer;Dräger Medical AG & Co. KGaA;Dräger Medical AG & Co. KGaA;Klinikum Crailsheim;Anästhesie;Anästhesie;2014;2014-11-24;Aquis Medica GmbH;;retired;;;Yes;Yes;;1;II;;;2019-08-22
67dd754e6a246df2210b6c98;;1130;ARUN-0029;D-Vapor;Narkosemittelverdampfer;Dräger Medical AG & Co. KGaA;Dräger Medical AG & Co. KGaA;Klinikum Crailsheim;Anästhesie;Anästhesie;2014;2014-12-03;Aquis Medica GmbH;;retired;;;Yes;Yes;;1;II;;;2020-04-17
