id;title;external_id;device_type_id;device_type_title;emtec_code;training_mandatory;software_version;manufacturer_id;manufacturer;end_of_service;end_of_life;ce_marking;ce_notified_body;responsible_5_mpg;according_to_annex;risk_class;active_device;udi_di
5f7b07f4edba93118bea3355;Custo Control;;5f7b004aedba93118be9d295;Ergometer, Fahrrad (elektrisch);;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f6edba93118bea337e;Custo Flash 100;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f2edba93118bea3345;Custo Flash 200;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f5edba93118bea3369;Custo Flash 220;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f5edba93118bea336a;Custo Flash 500;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f4edba93118bea3362;Custo Guard 3;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f3edba93118bea334c;Custo MED;;5f7b0073edba93118be9d2fe;Langzeit, EKG/BD-Auswertung;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f4edba93118bea3356;Custo MEGA AT-PCI;;5f7b0073edba93118be9d2fd;Langzeit, EKG-Auswertung;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f4edba93118bea3359;Custo Port;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f4edba93118bea3360;Custo Screen 100;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0123;custo med GmbH;2;I;Ja;
5f7b07f8edba93118bea339b;Custo Screen 200;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0123;custo med GmbH;2;I;Ja;
5f7b07f5edba93118bea336b;Custo Screen 300;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;2;I;Ja;04050202580202
5f7b07f6edba93118bea3373;Custo Screen 400;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;2;I;Ja;
5f7b07f4edba93118bea335f;Custo Screen;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;2;I;Ja;
654e45c8d9923500116fa251;Custo Screen PC;;5f7b00a6edba93118be9d37f;Software, LZ - EKG/BD;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f5edba93118bea336d;Custo Spiro Mobile;;5f7affdaedba93118be9d17a;Lungenfunktion, Ergospirometrie;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f7edba93118bea3381;Custo Tera;;5f7b0073edba93118be9d2fd;Langzeit, EKG-Auswertung;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
6539212ba5ac75000d8501ac;Custo cardio Standard;;5f7b006bedba93118be9d2e8;Software, EKG/BD;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f3edba93118bea334b;Custo com 100;;5f7b0073edba93118be9d2fd;Langzeit, EKG-Auswertung;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f2edba93118bea3344;Custo com USB;;5f7b0082edba93118be9d322;Langzeit, EKG/BD-Zubehör;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f3edba93118bea334d;Custo diagnostic;;5f7b000eedba93118be9d1fd;Software, Kardiologie;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f4edba93118bea3363;Custo norm;;5f7affc4edba93118be9d148;EKG (Gerät/System);;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0123;custo med GmbH;;I;Ja;
5f7b07f6edba93118bea3375;Custo vit M;;5f7b00bbedba93118be9d3b6;Messgerät, Lungenfunktion;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f6edba93118bea337d;Custo vit;;5f7b00bbedba93118be9d3b6;Messgerät, Lungenfunktion;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f6edba93118bea3376;Custo vit R;;5f7b00bbedba93118be9d3b6;Messgerät, Lungenfunktion;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f6edba93118bea3377;Custo-Port R6;;5f7b0071edba93118be9d2f7;Langzeit, EKG-Aufnahme;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0297;custo med GmbH;;I;Ja;
5f7b07f7edba93118bea3387;Custo-mobil KD-15024;;5f7affdbedba93118be9d17b;Gerätewagen;;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;;custo med GmbH;;I;Ja;
5f7b07f7edba93118bea338a;Cutman-100;;5f7b0013edba93118be9d20a;Labor, Dentaltechnik;;Ja;;64b6537ef5fc38000e51bece;Amann Girrbach AG;;;Ja;;Amann Girrbach AG;;I;Ja;
5f7b091dedba93118bea43a2;D4240;;5f7afffcedba93118be9d1d0;Shaver, Handgriff;;Ja;;64b65388f5fc38000e51c051;CONMED Corporation;;;Ja;0086;ConMed Linvatec Deutschland GmbH;1;II;Ja;
68ed284e53949cb16762ee9e;DBC-9;;5f7affbaedba93118be9d12d;Labor, Analysegerät;;Ja;;64b655c8f5fc38000e51cdbc;Digisystems Laboratory Instruments Inc.;;;Ja;;Digisystems Laboratory Instruments Inc.;;I;Ja;
5f7b0811edba93118bea34eb;DC-30;;607594ab0e6791017cdbbef1;Ultraschalldiagnosegerät (low);;Ja;;64b653bbf5fc38000e51c7dd;Shenzhen Mindray Bio-Medical Electronics Co., Ltd.;;;Ja;0123;Mindray Medical Germany GmbH;;I;Ja;06944904064659
68ea35c8aff236ddbbac563c;DME0252 (Emoteca 250);;5f7b0062edba93118be9d2d1;Kühlschrank, Blut;;Ja;;64b655b4f5fc38000e51ccb4;FIOCCHETTI SCIENTIFIC S.R.L.;;;Ja;0051;FIOCCHETTI SCIENTIFIC S.R.L.;;I;Ja;
68ea37909bb9f01aff496322;DMS0252 (PLASMA-SUPERARTIC 250);;5f7b0062edba93118be9d2d1;Kühlschrank, Blut;;Ja;;64b655b4f5fc38000e51ccb4;FIOCCHETTI SCIENTIFIC S.R.L.;;;Ja;0051;FIOCCHETTI SCIENTIFIC S.R.L.;;I;Ja;
5f7b085fedba93118bea3937;DPU-414;;5f7affd0edba93118be9d161;Drucker;;Ja;;64b65390f5fc38000e51c189;ELCAT GmbH;;;Ja;;ELCAT GmbH;;I;Ja;
68e7dd30aff236ddbbac1972;DT8-03061 (Esprimo E700 E90+);;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;64b65395f5fc38000e51c24f;Fujitsu Technology Solutions GmbH;;;Ja;;Fujitsu Technology Solutions GmbH;;I;Ja;
5f7b0822edba93118bea35e2;DermLite LUMIO;;5f7b0085edba93118be9d32a;Dermatoskop;;Ja;;64b6537df5fc38000e51be94;3Gen Inc.;;;Ja;;DermLite LLC;;I;Ja;
5f7b082bedba93118bea3671;Dexos;;5f7b0000edba93118be9d1db;Antidekubitussystem;;Ja;;64b6537ef5fc38000e51beb3;ADL GmbH;;;Ja;;ADL GmbH;;I;Ja;
68fb698c36c3e1e993d2c985;Di-Li 955;;5f7affaaedba93118be9d106;Mikroskop;;Ja;;64b6538ef5fc38000e51c140;Distelkamp-Electronic;;;Ja;;Distelkamp-Electronic;;I;Ja;
60d295c96aebb9018b53560e;Diagnostic Cube;;5f7b004eedba93118be9d29f;Untersuchungsgerät, HNO;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;0124;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
68e52a069bb9f01aff48e702;Diatrom 300;;5f7affbcedba93118be9d134;Chirurgiegerät, HF, RF;;Ja;;64b65393f5fc38000e51c208;FAZZINI S.R.L., Italy;;;Ja;0051;FAZZINI S.R.L., Italy;1;II;Ja;
68f9cc3fef04ab932759709a;Digital 2;;5f7b004eedba93118be9d29f;Untersuchungsgerät, HNO;;Ja;;64b65399f5fc38000e51c2fe;Happersberger otopront GmbH;;;Nein;;Happersberger otopront GmbH;;I;Ja;
61397bba25a4760009134a40;DigitalDiagnost C90;;5f7b0055edba93118be9d2b0;Röntgengerät, Buckyarbeitsplatz;;Ja;;64b653b2f5fc38000e51c68b;Philips International B.V.;;;Ja;0123;Philips Medizin Systeme Böblingen GmbH;;I;Ja;00884838090699
5f7b083eedba93118bea3773;Digitherm 1;;5f7affacedba93118be9d109;Wärmestrahler;;Ja;;64b6cdd916691d0024550a02;Jaeger GmbH & Co.KG - VIASYS Healthcare;;;Ja;;Jaeger GmbH & Co.KG - VIASYS Healthcare;;I;Ja;
5f7b0857edba93118bea38cd;Dome S10;;5f7affadedba93118be9d10c;Röntgen, Monitor, TFT;;Ja;;64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;;;Ja;;NDS European Offices;;I;Ja;
5f7b0859edba93118bea38ec;Dosimax;;5f7b0027edba93118be9d23d;Dosimeter;;Ja;;64b653b9f5fc38000e51c791;Scanditronix Wellhöfer GmbH;;;Ja;0124;IBA Dosimetry GmbH;2;I;Ja;
68e39f98def5110cd5c62ccd;Dr.Lite2066-66;;5f7aff8fedba93118be9d0b7;OP-Leuchte;;Ja;;64b655d3f5fc38000e51ce52;BenQ Medical Technology Corporation;;;Ja;;BenQ Deutschland GmbH;;I;Ja;
5f7b0864edba93118bea3969;Druckminderer 200bar O2;;5f7b0002edba93118be9d1df;Druckminderer;;Ja;;64b653c6f5fc38000e51c944;W. Söhngen GmbH;;;Ja;0482;W. Söhngen GmbH;;I;Ja;
5f7b088dedba93118bea3ba8;E 430 - Gerätewagen;;5f7affdbedba93118be9d17b;Gerätewagen;;Ja;;64b65384f5fc38000e51bfa6;Baxter Medical Systems GmbH & Co. KG;;;Ja;;Baxter Medical Systems GmbH & Co. KG;;I;Ja;
5f7b08f3edba93118bea4144;E-MINIC;;5f7b0011edba93118be9d205;Pat.-Überw., Modul, Atemgas;;Ja;;64b6cdc916691d00245509ec;GE Healthcare Finland Oy;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1;II;Ja;
5f7b0912edba93118bea4305;E-PSMP;;5f7b0010edba93118be9d204;Pat.-Überw., Modul, Multi;;Ja;;64b65395f5fc38000e51c25d;GE Medical Systems Information Technologies GmbH;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1+2;II;Ja;00840682104081
5f7b0936edba93118bea44e8;E-sCAiO-00;;5f7b0011edba93118be9d205;Pat.-Überw., Modul, Atemgas;;Ja;;64b65395f5fc38000e51c25b;GE Healthcare Technologies;;;Ja;0537;GE Healthcare Technologies;1;II;Ja;00840682104180
68fb8f3436c3e1e993d2dadf;E13C2;;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;64b65383f5fc38000e51bf82;BK Medical ApS;;;Ja;0543;BK Medical ApS;;I;Ja;
68e3844d9bb9f01aff48a03a;E6;;5f7affc4edba93118be9d148;EKG (Gerät/System);;Ja;;68e38329def5110cd5c624ca;Somo International Co., Ltd;;;Ja;0123;Somo International Co., Ltd;;I;Ja;
5f7b0894edba93118bea3c02;E7180;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0896edba93118bea3c17;E7252X;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;GE Healthcare GmbH;;I;Ja;
5f7b0895edba93118bea3c0e;E7255 FX;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0896edba93118bea3c1c;E7869;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0899edba93118bea3c3d;E7869X;;5f7affc3edba93118be9d144;Röntgen, Röhrenschutzgehäuse;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;;Canon Medical Systems GmbH;;I;Ja;
5f7b0896edba93118bea3c1b;E7884;;5f7affa8edba93118be9d0ff;Röntgen, Röhre;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b0898edba93118bea3c33;E7884X;;5f7affc3edba93118be9d144;Röntgen, Röhrenschutzgehäuse;;Ja;;64b653bff5fc38000e51c872;TOSHIBA Medical Systems GmbH;;;Ja;0197;Canon Medical Systems GmbH;;I;Ja;
5f7b08aaedba93118bea3d26;EC 3000 - Ergo control;;5f7b004aedba93118be9d295;Ergometer, Fahrrad (elektrisch);;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0123;custo med GmbH;2;I;Ja;
5f7b08b1edba93118bea3d8c;EC38-i10F2;;5f7affddedba93118be9d182;Endoskop, Coloskop (Video);;Ja;;5d3ae852a159c577fd9b7310;PENTAX GmbH;;;Ja;;PENTAX GmbH;;I;Ja;
68624f5b7b9bc74a11b68f9e;ECAM - SCINTRON (Dual);;5f7b0052edba93118be9d2a8;Gammakamera;;Ja;;68624ada6f3ce1c23ca8854d;MiE medical imaging electronics GmbH;;;Ja;0124;MiE medical imaging electronics GmbH;;I;Ja;04260484140081
5f7b08b5edba93118bea3dc8;ECGpro Holter-RR;;5f7b002dedba93118be9d24c;Langzeit, BD-Aufnahme;;Ja;;64b6539bf5fc38000e51c354;I.E.M GmbH;;;Ja;0494;AMEDTEC Medizintechnik Aue GmbH;2;I;Ja;04041346000527
5f7b08d1edba93118bea3f65;EGT 1500 - Virto control;;5f7b004aedba93118be9d295;Ergometer, Fahrrad (elektrisch);;Ja;;5d3ae849a159c577fd9b72bb;custo med GmbH;;;Ja;0123;custo med GmbH;2;I;Ja;
6709a9e39c81bebb20c4d526;ELAN 4 electro GA800;;5f7affb1edba93118be9d117;Chirurgisches Bohrgerät (Akku/elektrisch);;Ja;;5d3ae847a159c577fd9b72a6;Aesculap AG & Co. KG;;;Ja;0123;B. Braun Melsungen AG;1;II;Ja;04046963794255
5f7b08dbedba93118bea3ffc;ELCAT Workstation;;5f7b000cedba93118be9d1f8;Computer, med. Anwendung;;Ja;;64b65390f5fc38000e51c189;ELCAT GmbH;;;Ja;;ELCAT GmbH;;I;Ja;
5f7b08ededba93118bea40f6;ELT1E;;5f7b0062edba93118be9d2d3;Zytostatikawerkbank;;Ja;;64b653c6f5fc38000e51c949;WALDNER Laboreinrichtungen GmbH & Co. KG;;;Ja;;WALDNER Laboreinrichtungen GmbH & Co. KG;;I;Ja;
6887aa6b208235cf49b445cf;EMB 3000-1;;5f7affbeedba93118be9d137;Waage, Labor (Elektrisch);;Ja;;64b6539ff5fc38000e51c3f9;Kern & Sohn GmbH;;;Ja;;Kern & Sohn GmbH;;I;Ja;
5f7b08fbedba93118bea41b3;ENDOLIGHT Flex LED;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;5d3ae80aa159c577ac4b8271;Richard Wolf GmbH;;;Ja;;Richard Wolf GmbH;;I;Ja;04055207055229
5f7b08feedba93118bea41e5;ENDOstratus CO2 Insufflator;;5f7affd4edba93118be9d16a;Insufflationsgerät;;Ja;;64b653a6f5fc38000e51c4cc;MEDIVATORS Inc.;;;Ja;;Mandel + Rupp;;I;Ja;00677964085543
6298a5c7ac13b6000a4ca9a7;EP-6000;;5f7b001aedba93118be9d21d;Videoprozessor;;Ja;;64b6ce4c16691d0024550ac8;FUJIFILM Corporation;;;Ja;;FUJIFILM Europe GmbH;;I;Ja;04547410378610
5f7b0909edba93118bea4287;EP-80;;5f7affd0edba93118be9d161;Drucker;;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;;Shimadzu Deutschland GmbH;;I;Ja;
5f7b0908edba93118bea4275;EP-90;;5f7affd0edba93118be9d161;Drucker;;Ja;;64b653bbf5fc38000e51c7e2;Shimadzu Deutschland GmbH;;;Ja;;Shimadzu Deutschland GmbH;;I;Ja;
5f7b0942edba93118bea4590;EUP-L 53 (7,5 MHz, linear);;5f7affb5edba93118be9d120;Ultraschallsonde;;Ja;;64b6539af5fc38000e51c331;Hitachi Medical Systems Deutschland GmbH;;;Ja;;Hitachi Medical Systems Deutschland GmbH;;I;Ja;04580292773302
5f7b0961edba93118bea4747;EZ-IO;;5f7affb1edba93118be9d117;Chirurgisches Bohrgerät (Akku/elektrisch);;Ja;;64b6ce7216691d0024550b08;Vidacare Corporation;;;Ja;;Teleflex Medical GmbH;;I;Ja;30816000013817
5f7b0964edba93118bea4775;EZ-IO G3;;5f7affb1edba93118be9d117;Chirurgisches Bohrgerät (Akku/elektrisch);;Ja;;64b6ce7216691d0024550b08;Vidacare Corporation;;;Ja;0086;Teleflex Medical GmbH;;I;Ja;10816000013813
5f7b08bcedba93118bea3e26;Economy - 121 063;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b08dcedba93118bea400b;Eleganza 2;;607594180e6791017cdbbee6;Bett (elektrisch);;Ja;;64b653a4f5fc38000e51c48a;L I N E T spol. s.r.o.;;;Ja;;Wissner-Bosserhoff GmbH;;I;Ja;08592654202005
5f7b08e8edba93118bea40ab;Elphor;;5f7affcdedba93118be9d159;Wärmeschrank;;Ja;;5d3ae807a159c577ac4b8253;Eltest Pre;;;Ja;;Eltest Pre;;I;Ja;
5f7b08f9edba93118bea419c;Endo Stroboskop 4;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b08ffedba93118bea41ef;Endo Stroboskop 6;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b08fcedba93118bea41c0;Endo Stroboskop L;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b0901edba93118bea4217;EndoVue 24;;5f7b00adedba93118be9d390;Monitor (Allgemein), TFT;;Ja;;64b653adf5fc38000e51c5b7;NDS Surgical Imaging, LLC.;;;Ja;;Pentax Europe GmbH;;I;Ja;
5f7b08f9edba93118bea4199;Endocam Logic 4k Kamera Controller;;5f7affccedba93118be9d155;Kamera, Kontrolleinheit;;Ja;;5d3ae80aa159c577ac4b8271;Richard Wolf GmbH;;;Ja;;Richard Wolf GmbH;;I;Ja;
68f0bf21df5636fc1002ff64;Endolight LED green;;5f7affa7edba93118be9d0fe;Kaltlichtgerät;;Ja;;5d3ae80aa159c577ac4b8271;Richard Wolf GmbH;;;Ja;;Richard Wolf GmbH;;I;Ja;
67dd6a006a246df2210b1b0e;Endomat;;67dd68c26a246df2210b18ac;Spül-/Absauggerät, endoskopisch;;Ja;;67a478038cdddcff0fbc1c23;KARL STORZ SE & Co. KG;;;Ja;;KARL STORZ SE & Co. KG;;I;Ja;
68ef81fc6583c9357826ba08;Ener Reach OP9;;5f7affbcedba93118be9d134;Chirurgiegerät, HF, RF;;Ja;;68ef81fc6583c9357826ba09;Reach Surgical.Inc.;;;Ja;0197;MDSS GmbH;1;II;Ja;
6686a057d6207b34a1b8fbcd;Ergoselect 4;;5f7b004aedba93118be9d295;Ergometer, Fahrrad (elektrisch);;Ja;;5d3ae84ea159c577fd9b72e9;Ergoline GmbH;;;Ja;;Ergoline GmbH;2;I;Ja;04059358003733
5f7b0931edba93118bea4497;Erka-Schienenmodell;;5f7b001fedba93118be9d229;Blutdruckmessgerät (manuell);;Ja;;64b65390f5fc38000e51c1a3;ERKA.;;;Ja;;ERKA.;2;I;Ja;
5f7b0931edba93118bea449e;Erka-Tischmodell;;5f7b001fedba93118be9d229;Blutdruckmessgerät (manuell);;Ja;;64b65390f5fc38000e51c1a3;ERKA.;;;Ja;;ERKA.;2;I;Ja;
5f7b0930edba93118bea448d;Erkameter 125 PRO;;5f7affdeedba93118be9d184;Blutdruckmessgerät (elektrisch);;Ja;;64b65390f5fc38000e51c1a3;ERKA.;;;Ja;0124;ERKA.;2;I;Ja;
5f7b0930edba93118bea4495;Erkameter 3000;;5f7b001fedba93118be9d229;Blutdruckmessgerät (manuell);;Ja;;64b65390f5fc38000e51c1a3;ERKA.;;;Ja;;ERKA.;2;I;Ja;
5f7b095dedba93118bea4707;Export;;5f7affc1edba93118be9d140;Massagegerät;;Ja;;64b65380f5fc38000e51bf10;Ahrens Elektroanlagen GmbH;;;Ja;;Ahrens Elektroanlagen GmbH;;I;Ja;
5f7b0eebedba93118bea9518;F-CM1-04;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;64b6cd9516691d002455099a;Datex-Ohmeda GmbH;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1;II;Ja;
5f7b097eedba93118bea48d3;F-FM-00;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;5d3ae8e9a159c577fd9b78cc;GE Medical Systems Deutschland GmbH & Co. KG;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1+2;II;Ja;
5f7b097fedba93118bea48dd;F-FM-01;;5f7b008fedba93118be9d344;Pat.-Überw., Monitor;;Ja;;64b6cdc916691d00245509ec;GE Healthcare Finland Oy;;;Ja;0537;GE Medical Systems Information Technologies GmbH;1+2;II;Ja;
5f7b0974edba93118bea484a;FCP-145U/G;;5f7affc4edba93118be9d148;EKG (Gerät/System);;Ja;;64b65393f5fc38000e51c21c;Fukuda Denshi Co., Ltd.;;;Ja;;Fukuda Denshi Co., Ltd.;;I;Ja;
5f7b098bedba93118bea4978;FKS 1800;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098aedba93118bea496f;FKS 2600;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098fedba93118bea49a8;FKS 2610;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098aedba93118bea496b;FKS 3600-1;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098bedba93118bea4977;FKU 1800-1;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098bedba93118bea4975;FKv 4310;;5f7affd8edba93118be9d174;Kühlschrank, Medikamente;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098dedba93118bea4989;FKvsl 3610;;5f7b0080edba93118be9d31f;Kühlschrank;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b098eedba93118bea4998;FKvsl 5410;;5f7b0080edba93118be9d31f;Kühlschrank;;Ja;;64b653a3f5fc38000e51c478;Liebherr-International Deutschland GmbH;;;Ja;;Liebherr-International Deutschland GmbH;;I;Ja;
5f7b09bfedba93118bea4c4e;FS-700 Thermofinder;;5f7afff2edba93118be9d1b6;Thermometer (Infrarot);;Ja;;64b6539bf5fc38000e51c342;HuBDIC CO., LTD.;;;Ja;0120;HuBDIC CO., LTD.;2;I;Ja;
64bf32b958e90400100ad0c8;FUMOVAC 700;;63a539802872dd000e6309c6;Absauggerät (elektrisch, high);;Ja;;67920008c017c7ba4e84ea14;ATMOS MedizinTechnik GmbH & Co. KG;;;Ja;;ATMOS MedizinTechnik GmbH & Co. KG;;I;Ja;
5f7b096aedba93118bea47c3;Fabius Tiro;;5f7b003eedba93118be9d276;Narkosegerät;;Ja;;5d3ae807a159c577ac4b8254;Dräger Medical AG & Co. KGaA;;;Ja;0344;Dräger Medical AG & Co. KGaA;1;II;Ja;04048675041474
6633428f189cf23c2e1c15e3;FibroScan mini 430;;607594ab355626017eddc767;Ultraschalldiagnosegerät (high);;Ja;;64b65391f5fc38000e51c1be;Echosens SA;;;Ja;0459;Echosens Deutschland GmbH;;I;Ja;
5f7b0990edba93118bea49ad;Flex Focus 400;;607594ab0e6791017cdbbef1;Ultraschalldiagnosegerät (low);;Ja;;5d3ae875a159c577fd9b746c;BK Ultrasound Medizinische Systeme GmbH;;;Ja;0543;BK Ultrasound Medizinische Systeme GmbH;;I;Ja;05704916001025
5f7b0993edba93118bea49d6;FlexLan W-Lan Access Point;;5f7affe9edba93118be9d1a0;Computer, med. Anwendung, Zubehör;;Ja;;5d3ae97ea159c577fd9b7e49;Nihon Kohden Deutschland GmbH;;;Ja;;Nihon Kohden Deutschland GmbH;;I;Ja;
60b702f3490f4a018848a23e;Flowtron ACS900;;5f7affc4edba93118be9d147;Therapiegerät, Kompression;;Ja;;64b65381f5fc38000e51bf41;ArjoHuntleigh AB International;;;Ja;0086;ArjoHuntleigh GmbH;;I;Ja;05055982700474
